"ROUTE_NUMBER","EMPLOYEE_NUMBER","VEHICLE_NUMBER","READING_TYPE","READING_VALUE","READING_TAKEN"
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:08:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:21:43
512662,11838375,841,"MAX_ACCELERATION",0.83,16-JAN-2012 12:45:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 12:53:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:05:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:35:43
512662,11838375,841,"MAX_ACCELERATION",1.38,16-JAN-2012 10:45:09
512662,11838375,841,"MAX_ACCELERATION",1.39,16-JAN-2012 12:46:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:07:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:20:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:01:43
512662,11838375,841,"MAX_ACCELERATION",1.11,16-JAN-2012 13:14:43
512662,11838375,841,"MAX_ACCELERATION",1.39,16-JAN-2012 13:15:43
512662,11838375,841,"MAX_ACCELERATION",1.66,16-JAN-2012 10:11:12
512662,11838375,841,"MAX_ACCELERATION",0.83,16-JAN-2012 10:19:12
512662,11838375,841,"MAX_ACCELERATION",0.83,16-JAN-2012 11:03:03
512662,11838375,841,"MAX_ACCELERATION",1.11,16-JAN-2012 11:14:42
512662,11838375,841,"MAX_ACCELERATION",1.85,16-JAN-2012 10:27:42
512662,11838375,841,"MAX_ACCELERATION",1.66,16-JAN-2012 10:15:12
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:43:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 12:59:43
512662,11838375,841,"MAX_ACCELERATION",1.38,16-JAN-2012 12:44:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:28:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:38:43
512662,11838375,841,"MAX_ACCELERATION",1.11,16-JAN-2012 12:33:22
512662,11838375,841,"MAX_ACCELERATION",1.94,16-JAN-2012 10:13:12
512662,11838375,841,"MAX_ACCELERATION",1.94,16-JAN-2012 11:00:03
512662,11838375,841,"MAX_ACCELERATION",1.94,16-JAN-2012 11:02:03
512662,11838375,841,"MAX_ACCELERATION",2.5,16-JAN-2012 13:11:43
512662,11838375,841,"MAX_ACCELERATION",0,16-JAN-2012 13:23:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:42:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:17:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:31:51
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 09:50:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:33:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:11:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 08:59:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:16:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:00:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:20:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:09:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:06:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:38:51
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 09:56:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:28:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:30:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:04:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:13:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:45:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:01:51
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 09:51:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:15:51
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 09:46:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:02:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:25:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:43:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:10:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:37:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:36:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 08:58:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:27:51
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 09:49:51
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 09:08:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:21:51
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 09:55:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:40:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:14:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:07:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:44:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:41:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:35:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:03:51
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 09:53:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:26:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:18:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:32:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:22:51
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 09:54:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:05:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:19:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:34:51
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 09:48:51
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 09:47:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:24:51
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 09:57:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:12:51
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 09:52:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:39:51
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 06:59:12
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 06:30:21
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 06:50:12
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 07:36:26
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 06:38:46
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 06:46:12
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 06:47:12
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 07:38:26
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 06:45:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 06:48:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 06:58:12
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 07:00:12
512662,11838375,841,"MAX_DECELERATION",3.33,16-JAN-2012 13:16:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 06:29:21
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 06:54:12
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 06:36:46
512662,11838375,841,"MAX_DECELERATION",1.93,16-JAN-2012 06:37:46
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 07:02:12
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 13:12:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:32:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:30:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:18:43
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 07:29:43
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 06:52:12
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 06:32:11
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 07:37:26
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 06:55:12
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 07:28:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 06:56:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 06:49:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 07:01:12
512662,11838375,841,"MAX_DECELERATION",2.5,16-JAN-2012 06:33:11
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 06:51:12
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 07:35:26
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 06:26:11
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 06:27:11
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 06:35:46
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 06:53:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 06:57:12
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 06:44:12
512662,11838375,841,"MAX_DECELERATION",2.77,16-JAN-2012 07:40:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:35:48
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 08:34:48
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 08:30:48
512662,11838375,841,"MAX_DECELERATION",3.06,16-JAN-2012 14:07:13
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:31:48
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:46:57
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 08:01:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:13:48
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 07:52:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:12:48
512662,11838375,841,"MAX_DECELERATION",0.92,16-JAN-2012 07:47:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 07:54:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:20:48
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 08:16:48
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 08:37:48
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 08:00:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:19:48
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 08:11:48
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 08:26:48
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:14:48
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 07:49:27
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 07:55:27
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 07:56:27
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 08:28:48
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 08:21:48
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 08:25:48
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 08:27:48
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 07:48:27
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 08:29:48
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 07:59:27
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 08:36:48
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 08:33:48
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 08:38:48
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 07:53:27
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 08:09:48
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 07:50:27
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 07:58:27
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 08:18:48
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 07:57:27
512662,11838375,841,"MAX_DECELERATION",3.05,16-JAN-2012 13:52:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 07:51:27
512662,11838375,841,"MAX_DECELERATION",1.95,16-JAN-2012 13:47:43
512662,11838375,841,"MAX_DECELERATION",3.05,16-JAN-2012 14:01:13
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 13:50:43
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 07:41:27
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 13:48:43
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 05:49:44
512662,11838375,841,"MAX_DECELERATION",0.92,16-JAN-2012 05:48:44
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 07:39:26
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:23:48
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 08:24:48
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:22:48
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 08:08:48
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:17:48
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 08:32:48
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 08:15:48
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 08:02:27
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 08:10:48
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 08:47:57
512662,11838375,841,"MAX_DECELERATION",2.77,16-JAN-2012 14:05:13
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 14:03:13
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 13:49:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:46:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 14:04:13
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 14:06:13
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:44:43
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 14:08:13
512662,11838375,841,"MAX_DECELERATION",2.49,16-JAN-2012 14:09:13
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:45:43
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 13:51:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 14:02:13
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 12:43:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 13:09:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:57:03
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 10:05:12
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 11:21:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:47:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:57:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:52:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:31:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:17:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:27:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:41:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:23:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:51:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:35:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:56:42
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 11:19:42
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 13:10:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:02:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:39:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:58:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 09:29:51
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:52:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:57:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:19:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:34:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:42:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:54:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:56:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:26:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:47:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:55:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:31:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:37:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:26:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:58:42
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 11:59:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:25:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:54:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:29:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:22:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:51:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:25:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:37:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:33:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:55:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:46:09
512662,11838375,841,"MAX_DECELERATION",2.77,16-JAN-2012 11:13:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:12:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:06:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 10:16:12
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 10:21:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:24:42
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:18:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 11:26:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:14:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:17:42
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 10:59:03
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 10:56:03
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:33:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:28:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:48:42
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:27:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:42:42
512662,11838375,841,"MAX_DECELERATION",2.5,16-JAN-2012 11:28:42
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 10:28:42
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:07:12
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 10:58:03
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 11:05:03
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 11:25:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:45:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:32:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:34:42
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 10:10:12
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:42:09
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:04:12
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 10:09:12
512662,11838375,841,"MAX_DECELERATION",0.27,16-JAN-2012 11:15:42
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 10:55:03
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:41:42
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 12:29:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:39:43
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 11:22:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:30:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:53:42
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:20:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:36:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:44:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 11:23:42
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 10:41:09
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:29:42
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 10:08:12
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 11:16:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:24:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:03:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:49:43
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 12:27:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:38:42
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 12:31:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:30:42
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 10:30:42
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 11:01:03
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:17:12
512662,11838375,841,"MAX_DECELERATION",0.83,16-JAN-2012 11:06:03
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 10:43:09
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 12:48:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:06:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:00:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 12:35:22
512662,11838375,841,"MAX_DECELERATION",1.95,16-JAN-2012 11:29:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:43:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:40:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:46:42
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:50:42
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 10:31:42
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 10:47:09
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 11:12:42
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 10:18:12
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 10:40:09
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:40:43
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 13:13:43
512662,11838375,841,"MAX_DECELERATION",2.22,16-JAN-2012 12:34:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:50:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:36:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:04:43
512662,11838375,841,"MAX_DECELERATION",0.55,16-JAN-2012 12:32:22
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 11:49:42
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 11:04:03
512662,11838375,841,"MAX_DECELERATION",1.67,16-JAN-2012 10:44:09
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 10:20:12
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:08:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:21:43
512662,11838375,841,"MAX_DECELERATION",2.21,16-JAN-2012 12:45:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:53:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:05:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:35:43
512662,11838375,841,"MAX_DECELERATION",2.78,16-JAN-2012 10:45:09
512662,11838375,841,"MAX_DECELERATION",1.94,16-JAN-2012 12:46:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:07:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:20:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:01:43
512662,11838375,841,"MAX_DECELERATION",1.37,16-JAN-2012 13:14:43
512662,11838375,841,"MAX_DECELERATION",1.95,16-JAN-2012 13:15:43
512662,11838375,841,"MAX_DECELERATION",1.67,16-JAN-2012 10:11:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 10:19:12
512662,11838375,841,"MAX_DECELERATION",1.66,16-JAN-2012 11:03:03
512662,11838375,841,"MAX_DECELERATION",1.39,16-JAN-2012 11:14:42
512662,11838375,841,"MAX_DECELERATION",1.11,16-JAN-2012 10:27:42
512662,11838375,841,"MAX_DECELERATION",1.38,16-JAN-2012 10:15:12
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:43:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 12:59:43
512662,11838375,841,"MAX_DECELERATION",1.67,16-JAN-2012 12:44:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:28:43
512662,11838375,841,"MAX_DECELERATION",0,16-JAN-2012 13:38:43
